x,mean,std_alea,std_epi,y_true
-2.0,0.17819871453471325,0.10000000000000003,0.0651352625665667,-0.9092974268256817
-1.98998998998999,0.17819737483445852,0.10000000000000003,0.0651372118512784,-0.913417435701936
-1.97997997997998,0.1781960261095236,0.10000000000000003,0.06513917402926471,-0.917445920640973
-1.96996996996997,0.1781946684278488,0.10000000000000003,0.0651411491745966,-0.921382477990762
-1.95995995995996,0.17819330186209825,0.10000000000000003,0.06514313736099957,-0.9252267133103678
-1.94994994994995,0.17819192648982635,0.10000000000000003,0.06514513866181605,-0.9289782414094727
-1.93993993993994,0.17819054239364898,0.10000000000000003,0.06514715314996632,-0.9326366863869732
-1.92992992992993,0.17818914966142266,0.10000000000000003,0.06514918089790785,-0.9362016816686444
-1.91991991991992,0.1781877483864272,0.10000000000000003,0.06515122197759293,-0.9396728700438709
-1.90990990990991,0.17818633866755715,0.10000000000000003,0.0651532764604246,-0.9430499037014389
-1.8998998998999,0.17818492060951707,0.10000000000000003,0.06515534441721092,-0.9463324442643871
-1.88988988988989,0.17818349432302583,0.10000000000000003,0.06515742591811717,-0.9495201628239114
-1.87987987987988,0.1781820599250256,0.10000000000000003,0.06515952103261624,-0.9526127399723214
-1.86986986986987,0.17818061753890027,0.10000000000000003,0.06516162982943731,-0.9556098658350456
-1.85985985985986,0.1781791672946997,0.10000000000000003,0.06516375237651185,-0.9585112401016795
-1.84984984984985,0.17817770932937166,0.10000000000000003,0.06516588874091818,-0.9613165720560779
-1.83983983983984,0.17817624378700295,0.10000000000000003,0.06516803898882349,-0.964025580605483
-1.82982982982983,0.178174770819067,0.10000000000000003,0.06517020318542348,-0.9666379943086911
-1.8198198198198199,0.17817329058468176,0.10000000000000003,0.06517238139487981,-0.9691535514032502
-1.8098098098098099,0.17817180325087534,0.10000000000000003,0.0651745736802553,-0.9715719998316883
-1.7997997997997999,0.1781703089928605,0.10000000000000003,0.06517678010344602,-0.9738930972667699
-1.7897897897897899,0.17816880799432003,0.10000000000000003,0.06517900072511147,-0.9761166111357765
-1.7797797797797799,0.17816730044770065,0.10000000000000003,0.0651812356046013,-0.9782423186438112
-1.7697697697697699,0.1781657865545175,0.10000000000000003,0.06518348479988001,-0.9802700067961214
-1.7597597597597598,0.17816426652566975,0.10000000000000003,0.06518574836744798,-0.9821994724194418
-1.7497497497497498,0.17816274058176593,0.10000000000000003,0.06518802636225997,-0.9840305221823515
-1.7397397397397398,0.1781612089534623,0.10000000000000003,0.06519031883764051,-0.9857629726146463
-1.7297297297297298,0.17815967188181114,0.10000000000000003,0.0651926258451956,-0.987396650125722
-1.7197197197197198,0.17815812961862298,0.10000000000000003,0.0651949474347217,-0.9889313910219679
-1.7097097097097098,0.17815658242684015,0.10000000000000003,0.06519728365411062,-0.9903670415231693
-1.6996996996996998,0.17815503058092438,0.10000000000000003,0.06519963454925137,-0.991703457777916
-1.6896896896896898,0.17815347436725776,0.10000000000000003,0.06520200016392795,-0.9929405058780159
-1.6796796796796798,0.17815191408455752,0.10000000000000003,0.06520438053971349,-0.9940780618719127
-1.6696696696696698,0.17815035004430627,0.10000000000000003,0.06520677571586024,-0.9951160117771058
-1.6596596596596598,0.1781487825711964,0.10000000000000003,0.06520918572918562,-0.9960542515915716
-1.6496496496496498,0.17814721200359177,0.10000000000000003,0.06521161061395396,-0.9968926873041835
-1.6396396396396398,0.17814563869400415,0.10000000000000003,0.06521405040175376,-0.9976312349041329
-1.6296296296296298,0.17814406300958846,0.10000000000000003,0.06521650512137062,-0.9982698203893463
-1.6196196196196198,0.17814248533265448,0.10000000000000003,0.06521897479865495,-0.9988083797739007
-1.6096096096096097,0.17814090606119756,0.10000000000000003,0.06522145945638562,-0.9992468590944343
-1.5995995995995997,0.17813932560944806,0.10000000000000003,0.06522395911412783,-0.9995852144155545
-1.5895895895895895,0.17813774440844174,0.10000000000000003,0.06522647378808616,-0.9998234118342396
-1.5795795795795795,0.17813616290660939,0.10000000000000003,0.06522900349095202,-0.9999614274832359
-1.5695695695695695,0.1781345815703893,0.10000000000000003,0.06523154823174583,-0.9999992475334494
-1.5595595595595595,0.17813300088486084,0.10000000000000003,0.06523410801565314,-0.9999368681953315
-1.5495495495495495,0.17813142135440274,0.10000000000000003,0.0652366828438549,-0.9997742957192581
-1.5395395395395395,0.1781298435033739,0.10000000000000003,0.06523927271335178,-0.9995115463949044
-1.5295295295295295,0.17812826787682165,0.10000000000000003,0.06524187761678171,-0.9991486465496117
-1.5195195195195195,0.1781266950412131,0.10000000000000003,0.06524449754223137,-0.9986856325457498
-1.5095095095095095,0.17812512558519764,0.10000000000000003,0.0652471324730404,-0.9981225507770738
-1.4994994994994995,0.17812356012039388,0.10000000000000003,0.06524978238759904,-0.9974594576640748
-1.4894894894894894,0.17812199928220948,0.10000000000000003,0.06525244725913826,-0.9966964196483272
-1.4794794794794794,0.17812044373068975,0.10000000000000003,0.06525512705551251,-0.9958335131858309
-1.4694694694694694,0.17811889415139925,0.10000000000000003,0.06525782173897465,-0.9948708247393507
-1.4594594594594594,0.1781173512563371,0.10000000000000003,0.06526053126594321,-0.9938084507697528
-1.4494494494494494,0.17811581578488606,0.10000000000000003,0.06526325558676106,-0.9926464977263391
-1.4394394394394394,0.17811428850479966,0.10000000000000003,0.06526599464544587,-0.9913850820361815
-1.4294294294294294,0.1781127702132255,0.10000000000000003,0.0652687483794317,-0.9900243300924556
-1.4194194194194194,0.1781112617377704,0.10000000000000003,0.06527151671930147,-0.9885643782417765
-1.4094094094094094,0.17810976393760455,0.10000000000000003,0.06527429958851041,-0.9870053727705367
