x,mean,std_alea,std_epi,y_true
-2.0,-0.11126957061456237,0.10000000000000002,0.07971660461722098,-0.9092974268256817
-1.98998998998999,-0.1111604587595243,0.10000000000000002,0.07960945820271029,-0.913417435701936
-1.97997997997998,-0.11104992340904092,0.10000000000000002,0.07950105956853754,-0.917445920640973
-1.96996996996997,-0.11093793916152435,0.10000000000000002,0.07939139077479392,-0.921382477990762
-1.95995995995996,-0.11082448006896137,0.10000000000000002,0.07928043359984592,-0.9252267133103678
-1.94994994994995,-0.11070951962351891,0.10000000000000002,0.07916816953599723,-0.9289782414094727
-1.93993993993994,-0.11059303074378317,0.10000000000000002,0.0790545797851054,-0.9326366863869732
-1.92992992992993,-0.11047498576062027,0.10000000000000002,0.07893964525415394,-0.9362016816686444
-1.91991991991992,-0.11035535640265046,0.10000000000000002,0.07882334655078088,-0.9396728700438709
-1.90990990990991,-0.11023411378131913,0.10000000000000002,0.07870566397876572,-0.9430499037014389
-1.8998998998999,-0.11011122837555684,0.10000000000000002,0.07858657753347423,-0.9463324442643871
-1.88988988988989,-0.10998667001601378,0.10000000000000002,0.07846606689726562,-0.9495201628239114
-1.87987987987988,-0.10986040786885534,0.10000000000000002,0.07834411143486092,-0.9526127399723214
-1.86986986986987,-0.109732410419108,0.10000000000000002,0.0782206901886749,-0.9556098658350456
-1.85985985985986,-0.10960264545353823,0.10000000000000002,0.07809578187411627,-0.9585112401016795
-1.84984984984985,-0.10947108004305317,0.10000000000000002,0.07796936487485312,-0.9613165720560779
-1.83983983983984,-0.10933768052460682,0.10000000000000002,0.07784141723805141,-0.964025580605483
-1.82982982982983,-0.10920241248259772,0.10000000000000002,0.07771191666958478,-0.9666379943086911
-1.8198198198198199,-0.10906524072974055,0.10000000000000002,0.07758084052922132,-0.9691535514032502
-1.8098098098098099,-0.10892612928739816,0.10000000000000002,0.07744816582578795,-0.9715719998316883
-1.7997997997997999,-0.1087850413653555,0.10000000000000002,0.07731386921231696,-0.9738930972667699
-1.7897897897897899,-0.1086419393410188,0.10000000000000002,0.07717792698117835,-0.9761166111357765
-1.7797797797797799,-0.10849678473802198,0.10000000000000002,0.07704031505920012,-0.9782423186438112
-1.7697697697697699,-0.10834953820422263,0.10000000000000002,0.07690100900278192,-0.9802700067961214
-1.7597597597597598,-0.10820015948906828,0.10000000000000002,0.07675998399300538,-0.9821994724194418
