x,mean,std_alea,std_epi,y_true
-2.0,-0.44880742380007255,0.10000000000000002,0.0,-0.9092974268256817
-1.98998998998999,-0.4483614163382684,0.10000000000000002,0.0,-0.913417435701936
-1.97997997997998,-0.44790819573811047,0.10000000000000002,0.0,-0.917445920640973
-1.96996996996997,-0.44744763862255654,0.10000000000000002,0.0,-0.921382477990762
-1.95995995995996,-0.4469796195796969,0.10000000000000002,0.0,-0.9252267133103678
-1.94994994994995,-0.44650401113176535,0.10000000000000002,0.0,-0.9289782414094727
-1.93993993993994,-0.4460206837037899,0.10000000000000002,0.0,-0.9326366863869732
-1.92992992992993,-0.44552950559188254,0.10000000000000002,0.0,-0.9362016816686444
-1.91991991991992,-0.44503034293117877,0.10000000000000002,0.0,-0.9396728700438709
-1.90990990990991,-0.44452305966341776,0.10000000000000002,0.0,-0.9430499037014389
-1.8998998998999,-0.4440075175041769,0.10000000000000002,0.0,-0.9463324442643871
-1.88988988988989,-0.44348357590975407,0.10000000000000002,0.0,-0.9495201628239114
-1.87987987987988,-0.4429510920437124,0.10000000000000002,0.0,-0.9526127399723214
-1.86986986986987,-0.44240992074308205,0.10000000000000002,0.0,-0.9556098658350456
-1.85985985985986,-0.4418599144842299,0.10000000000000002,0.0,-0.9585112401016795
-1.84984984984985,-0.4413009233483993,0.10000000000000002,0.0,-0.9613165720560779
-1.83983983983984,-0.4407327949869298,0.10000000000000002,0.0,-0.964025580605483
-1.82982982982983,-0.44015537458615717,0.10000000000000002,0.0,-0.9666379943086911
-1.8198198198198199,-0.4395685048320092,0.10000000000000002,0.0,-0.9691535514032502
-1.8098098098098099,-0.4389720258742986,0.10000000000000002,0.0,-0.9715719998316883
-1.7997997997997999,-0.43836577529072296,0.10000000000000002,0.0,-0.9738930972667699
-1.7897897897897899,-0.4377495880505853,0.10000000000000002,0.0,-0.9761166111357765
-1.7797797797797799,-0.43712329647823955,0.10000000000000002,0.0,-0.9782423186438112
-1.7697697697697699,-0.4364867302162757,0.10000000000000002,0.0,-0.9802700067961214
-1.7597597597597598,-0.43583971618845696,0.10000000000000002,0.0,-0.9821994724194418
-1.7497497497497498,-0.4351820785624176,0.10000000000000002,0.0,-0.9840305221823515
-1.7397397397397398,-0.4345136387121403,0.10000000000000002,0.0,-0.9857629726146463
-1.7297297297297298,-0.4338342151802228,0.10000000000000002,0.0,-0.987396650125722
-1.7197197197197198,-0.4331436236399553,0.10000000000000002,0.0,-0.9889313910219679
-1.7097097097097098,-0.4324416768572186,0.10000000000000002,0.0,-0.9903670415231693
-1.6996996996996998,-0.4317281846522266,0.10000000000000002,0.0,-0.991703457777916
-1.6896896896896898,-0.43100295386112786,0.10000000000000002,0.0,-0.9929405058780159
-1.6796796796796798,-0.43026578829749135,0.10000000000000002,0.0,-0.9940780618719127
-1.6696696696696698,-0.42951648871369164,0.10000000000000002,0.0,-0.9951160117771058
-1.6596596596596598,-0.4287548527622226,0.10000000000000002,0.0,-0.9960542515915716
-1.6496496496496498,-0.42798067495695763,0.10000000000000002,0.0,-0.9968926873041835
-1.6396396396396398,-0.42719374663439,0.10000000000000002,0.0,-0.9976312349041329
-1.6296296296296298,-0.4263938559148708,0.10000000000000002,0.0,-0.9982698203893463
-1.6196196196196198,-0.4255807876638804,0.10000000000000002,0.0,-0.9988083797739007
-1.6096096096096097,-0.42475432345336195,0.10000000000000002,0.0,-0.9992468590944343
-1.5995995995995997,-0.42391424152314505,0.10000000000000002,0.0,-0.9995852144155545
-1.5895895895895895,-0.42306031674250066,0.10000000000000002,0.0,-0.9998234118342396
-1.5795795795795795,-0.42219232057185385,0.10000000000000002,0.0,-0.9999614274832359
-1.5695695695695695,-0.42131002102469933,0.10000000000000002,0.0,-0.9999992475334494
-1.5595595595595595,-0.42041318262975447,0.10000000000000002,0.0,-0.9999368681953315
-1.5495495495495495,-0.41950156639339087,0.10000000000000002,0.0,-0.9997742957192581
-1.5395395395395395,-0.41857492976239286,0.10000000000000002,0.0,-0.9995115463949044
-1.5295295295295295,-0.41763302658708124,0.10000000000000002,0.0,-0.9991486465496117
-1.5195195195195195,-0.41667560708485474,0.10000000000000002,0.0,-0.9986856325457498
-1.5095095095095095,-0.41570241780419764,0.10000000000000002,0.0,-0.9981225507770738
-1.4994994994994995,-0.4147132015892071,0.10000000000000002,0.0,-0.9974594576640748
-1.4894894894894894,-0.4137076975446917,0.10000000000000002,0.0,-0.9966964196483272
-1.4794794794794794,-0.4126856410019025,0.10000000000000002,0.0,-0.9958335131858309
-1.4694694694694694,-0.41164676348495605,0.10000000000000002,0.0,-0.9948708247393507
-1.4594594594594594,-0.41059079267800624,0.10000000000000002,0.0,-0.9938084507697528
-1.4494494494494494,-0.40951745239324067,0.10000000000000002,0.0,-0.9926464977263391
-1.4394394394394394,-0.40842646253976,0.10000000000000002,0.0,-0.9913850820361815
-1.4294294294294294,-0.40731753909341784,0.10000000000000002,0.0,-0.9900243300924556
-1.4194194194194194,-0.4061903940676922,0.10000000000000002,0.0,-0.9885643782417765
-1.4094094094094094,-0.40504473548566844,0.10000000000000002,0.0,-0.9870053727705367
-1.3993993993993994,-0.40388026735321136,0.10000000000000002,0.0,-0.9853474698902484
-1.3893893893893894,-0.40269668963341254,0.10000000000000002,0.0,-0.983590835721891
-1.3793793793793794,-0.40149369822240155,0.10000000000000002,0.0,-0.9817356462792662
-1.3693693693693694,-0.40027098492660595,0.10000000000000002,0.0,-0.9797820874513614
-1.3593593593593594,-0.3990282374415621,0.10000000000000002,0.0,-0.9777303549837233
-1.3493493493493494,-0.39776513933236857,0.10000000000000002,0.0,-0.975580654458845
-1.3393393393393394,-0.3964813700158889,0.10000000000000002,0.0,-0.9733332012755663
-1.3293293293293293,-0.395176604744802,0.10000000000000002,0.0,-0.9709882206274908
-1.3193193193193193,-0.3938505145936193,0.10000000000000002,0.0,-0.968545947480422
-1.3093093093093093,-0.39250276644677207,0.10000000000000002,0.0,-0.9660066265488194
-1.2992992992992993,-0.3911330229888934,0.10000000000000002,0.0,-0.9633705122712787
-1.2892892892892893,-0.38974094269741316,0.10000000000000002,0.0,-0.9606378687850368
-1.2792792792792793,-0.38832617983758944,0.10000000000000002,0.0,-0.9578089698995055
-1.2692692692692693,-0.38688838446011187,0.10000000000000002,0.0,-0.9548840990688361
-1.2592592592592593,-0.38542720240140543,0.10000000000000002,0.0,-0.9518635493635174
-1.2492492492492493,-0.38394227528677516,0.10000000000000002,0.0,-0.9487476234410099
-1.2392392392392393,-0.3824332405365353,0.10000000000000002,0.0,-0.9455366335154203
-1.2292292292292293,-0.38089973137526734,0.10000000000000002,0.0,-0.9422309013262169
-1.2192192192192193,-0.37934137684436237,0.10000000000000002,0.0,-0.9388307581059925
-1.2092092092092093,-0.3777578018179988,0.10000000000000002,0.0,-0.9353365445472741
-1.1991991991991993,-0.37614862702272156,0.10000000000000002,0.0,-0.9317486107683867
-1.189189189189189,-0.3745134690607813,0.10000000000000002,0.0,-0.9280673162783707
-1.179179179179179,-0.3728519404374102,0.10000000000000002,0.0,-0.9242930299409599
-1.169169169169169,-0.3711636495921995,0.10000000000000002,0.0,-0.9204261299376212
-1.159159159159159,-0.3694482009347684,0.10000000000000002,0.0,-0.9164670037296613
-1.149149149149149,-0.3677051948848937,0.10000000000000002,0.0,-0.912416048019403
-1.139139139139139,-0.3659342279173011,0.10000000000000002,0.0,-0.908273668710436
-1.129129129129129,-0.3641348926112956,0.10000000000000002,0.0,-0.9040402808669459
-1.119119119119119,-0.36230677770544,0.10000000000000002,0.0,-0.8997163086721239
-1.109109109109109,-0.3604494681574698,0.10000000000000002,0.0,-0.8953021853856656
-1.099099099099099,-0.3585625452096578,0.10000000000000002,0.0,-0.8907983533003568
-1.089089089089089,-0.3566455864598252,0.10000000000000002,0.0,-0.8862052636977573
-1.079079079079079,-0.3546981659382221,0.10000000000000002,0.0,-0.8815233768029821
-1.069069069069069,-0.3527198541904842,0.10000000000000002,0.0,-0.8767531617385873
-1.059059059059059,-0.3507102183668843,0.10000000000000002,0.0,-0.8718950964775642
-1.049049049049049,-0.3486688223181059,0.10000000000000002,0.0,-0.8669496677954468
-1.039039039039039,-0.34659522669775383,0.10000000000000002,0.0,-0.8619173712215369
-1.029029029029029,-0.34448898907183667,0.10000000000000002,0.0,-0.8567987109892524
-1.019019019019019,-0.34234966403544564,0.10000000000000002,0.0,-0.8515941999856037
-1.009009009009009,-0.34017680333686284,0.10000000000000002,0.0,-0.8463043596998024
-0.9989989989989989,-0.33796995600932744,0.10000000000000002,0.0,-0.8409297201710083
-0.9889889889889889,-0.33572866851070104,0.10000000000000002,0.0,-0.8354708199352199
-0.9789789789789789,-0.33345248487125945,0.10000000000000002,0.0,-0.8299282059713132
-0.9689689689689689,-0.3311409468498491,0.10000000000000002,0.0,-0.8243024336462355
-0.9589589589589589,-0.3287935940986455,0.10000000000000002,0.0,-0.8185940666593563
-0.9489489489489489,-0.32640996433674097,0.10000000000000002,0.0,-0.8128036769859867
-0.9389389389389389,-0.3239895935328032,0.10000000000000002,0.0,-0.8069318448200667
-0.9289289289289289,-0.3215320160970273,0.10000000000000002,0.0,-0.8009791585160305
-0.9189189189189189,-0.3190367650826166,0.10000000000000002,0.0,-0.7949462145298536
-0.9089089089089089,-0.3165033723970174,0.10000000000000002,0.0,-0.7888336173592878
-0.8988988988988988,-0.3139313690231215,0.10000000000000002,0.0,-0.7826419794832918
-0.8888888888888888,-0.3113202852506668,0.10000000000000002,0.0,-0.7763719213006605
-0.8788788788788788,-0.3086696509180339,0.10000000000000002,0.0,-0.770024071067861
-0.8688688688688688,-0.3059789956646536,0.10000000000000002,0.0,-0.7635990648360828
-0.8588588588588588,-0.3032478491942221,0.10000000000000002,0.0,-0.7570975463875044
-0.8488488488488488,-0.3004757415489074,0.10000000000000002,0.0,-0.7505201671707881
-0.8388388388388388,-0.2976622033947359,0.10000000000000002,0.0,-0.743867586235804
-0.8288288288288288,-0.29480676631832714,0.10000000000000002,0.0,-0.7371404701675942
-0.8188188188188188,-0.2919089631351307,0.10000000000000002,0.0,-0.7303394930195812
-0.8088088088088088,-0.28896832820932317,0.10000000000000002,0.0,-0.7234653362460282
-0.7987987987987988,-0.2859843977854879,0.10000000000000002,0.0,-0.7165186886337571
