x,mean,std_alea,std_epi,y_true
-2.0,-0.1707805180864707,0.10000000000000002,0.466731803109758,-0.9092974268256817
-1.98998998998999,-0.17065726566108774,0.10000000000000002,0.46625578814256136,-0.913417435701936
-1.97997997997998,-0.17053189369156274,0.10000000000000002,0.46577312483705435,-0.917445920640973
-1.96996996996997,-0.1704043613919139,0.10000000000000002,0.465283710350088,-0.921382477990762
-1.95995995995996,-0.17027462709689611,0.10000000000000002,0.46478744015270695,-0.9252267133103678
-1.94994994994995,-0.17014264824140246,0.10000000000000002,0.4642842080027285,-0.9289782414094727
-1.93993993993994,-0.1700083813393552,0.10000000000000002,0.4637739059169823,-0.9326366863869732
-1.92992992992993,-0.1698717819620738,0.10000000000000002,0.46325642414319596,-0.9362016816686444
-1.91991991991992,-0.16973280471610186,0.10000000000000002,0.46273165113154396,-0.9396728700438709
-1.90990990990991,-0.16959140322049043,0.10000000000000002,0.46219947350585006,-0.9430499037014389
-1.8998998998999,-0.16944753008350927,0.10000000000000002,0.4616597760344667,-0.9463324442643871
-1.88988988988989,-0.169301136878785,0.10000000000000002,0.461112441600819,-0.9495201628239114
-1.87987987987988,-0.1691521741208421,0.10000000000000002,0.46055735117361846,-0.9526127399723214
-1.86986986986987,-0.16900059124003658,0.10000000000000002,0.45999438377677937,-0.9556098658350456
-1.85985985985986,-0.16884633655686715,0.10000000000000002,0.45942341645900064,-0.9585112401016795
-1.84984984984985,-0.16868935725564327,0.10000000000000002,0.4588443242630697,-0.9613165720560779
-1.83983983983984,-0.1685295993575004,0.10000000000000002,0.45825698019485855,-0.964025580605483
-1.82982982982983,-0.16836700769274154,0.10000000000000002,0.457661255192046,-0.9666379943086911
-1.8198198198198199,-0.16820152587249176,0.10000000000000002,0.4570570180925651,-0.9691535514032502
-1.8098098098098099,-0.1680330962596423,0.10000000000000002,0.45644413560279207,-0.9715719998316883
-1.7997997997997999,-0.16786165993907515,0.10000000000000002,0.4558224722654922,-0.9738930972667699
-1.7897897897897899,-0.16768715668714373,0.10000000000000002,0.4551918904275305,-0.9761166111357765
-1.7797797797797799,-0.16750952494039245,0.10000000000000002,0.45455225020737283,-0.9782423186438112
-1.7697697697697699,-0.16732870176349918,0.10000000000000002,0.4539034094623778,-0.9802700067961214
-1.7597597597597598,-0.16714462281641657,0.10000000000000002,0.45324522375592263,-0.9821994724194418
-1.7497497497497498,-0.1669572223206992,0.10000000000000002,0.452577546324353,-0.9840305221823515
-1.7397397397397398,-0.16676643302498828,0.10000000000000002,0.45190022804380703,-0.9857629726146463
-1.7297297297297298,-0.16657218616964137,0.10000000000000002,0.45121311739691705,-0.987396650125722
-1.7197197197197198,-0.16637441145048082,0.10000000000000002,0.4505160604394195,-0.9889313910219679
-1.7097097097097098,-0.16617303698164215,0.10000000000000002,0.4498089007667,-0.9903670415231693
-1.6996996996996998,-0.16596798925749767,0.10000000000000002,0.4490914794803064,-0.991703457777916
